,league,player_id,salary,season,season_end,season_start,team
390,NBA,anderro01,950000,1992-93,1993,1992,Philadelphia 76ers
391,NBA,anderro01,300000,1993-94,1994,1993,Philadelphia 76ers
392,NBA,anderry01,1225200,2008-09,2009,2008,New Jersey Nets
393,NBA,anderry01,1317120,2009-10,2010,2009,Orlando Magic
394,NBA,anderry01,1409040,2010-11,2011,2010,Orlando Magic
395,NBA,anderry01,2244601,2011-12,2012,2011,Orlando Magic
396,NBA,anderry01,8700000,2012-13,2013,2012,New Orleans Hornets
397,NBA,anderry01,8308500,2013-14,2014,2013,New Orleans Pelicans
398,NBA,anderry01,8491500,2014-15,2015,2014,New Orleans Pelicans
399,NBA,anderry01,8500000,2015-16,2016,2015,New Orleans Pelicans
400,NBA,anderry01,18735364,2016-17,2017,2016,Houston Rockets
401,NBA,anderry01,19578455,2017-18,2018,2017,Houston Rockets
402,NBA,anderry01,20421546,2018-19,2019,2018,Miami Heat
403,NBA,andersh01,220000,1996-97,1997,1996,Utah Jazz
404,NBA,andersh01,1200000,1997-98,1998,1997,Utah Jazz
405,NBA,andersh01,1300000,1998-99,1999,1998,Utah Jazz
406,NBA,andersh01,2000000,1999-00,2000,1999,Houston Rockets
407,NBA,andersh01,2200000,2000-01,2001,2000,Houston Rockets
408,NBA,andersh01,5500000,2001-02,2002,2001,New York Knicks
409,NBA,andersh01,6100000,2002-03,2003,2002,New York Knicks
410,NBA,andersh01,6700000,2003-04,2004,2003,New York Knicks
411,NBA,andersh01,7300000,2004-05,2005,2004,New York Knicks
412,NBA,andersh01,873699,2004-05,2005,2004,Miami Heat
413,NBA,andersh01,7900000,2005-06,2006,2005,New York Knicks
414,NBA,andersh01,1035000,2005-06,2006,2005,Miami Heat
415,NBA,andersh01,7244726,2006-07,2007,2006,New York Knicks
416,NBA,anderwi01,500000,1988-89,1989,1988,San Antonio Spurs
417,NBA,anderwi01,725000,1990-91,1991,1990,San Antonio Spurs
418,NBA,anderwi01,775000,1991-92,1992,1991,San Antonio Spurs
419,NBA,anderwi01,2075000,1992-93,1993,1992,San Antonio Spurs
420,NBA,anderwi01,2075000,1993-94,1994,1993,San Antonio Spurs
421,NBA,anderwi01,2075000,1994-95,1995,1994,San Antonio Spurs
422,NBA,anderwi01,2075000,1995-96,1996,1995,Toronto Raptors
423,NBA,anderwi01,510000,1999-00,2000,1999,Miami Heat
424,NBA,andrima01,398762,2005-06,2006,2005,Cleveland Cavaliers
425,NBA,andrima01,664209,2006-07,2007,2006,Chicago Bulls
426,NBA,anigbik01,950000,2017-18,2018,2017,Indiana Pacers
427,NBA,anigbik01,1378242,2018-19,2019,2018,Indiana Pacers
428,NBA,anslemi01,200000,1990-91,1991,1990,Orlando Magic
429,NBA,anstech01,713900,1997-98,1998,1997,Dallas Mavericks
430,NBA,anstech01,985200,1998-99,1999,1998,Dallas Mavericks
431,NBA,anstech01,1113720,1999-00,2000,1999,Chicago Bulls
432,NBA,antetgi01,1792560,2013-14,2014,2013,Milwaukee Bucks
433,NBA,antetgi01,1873200,2014-15,2015,2014,Milwaukee Bucks
434,NBA,antetgi01,1953960,2015-16,2016,2015,Milwaukee Bucks
435,NBA,antetgi01,2995421,2016-17,2017,2016,Milwaukee Bucks
436,NBA,antetgi01,22471910,2017-18,2018,2017,Milwaukee Bucks
437,NBA,antetgi01,24157304,2018-19,2019,2018,Milwaukee Bucks
438,NBA,antetth01,105888,2015-16,2016,2015,New York Knicks
439,NBA,anthoca01,3229200,2003-04,2004,2003,Denver Nuggets
440,NBA,anthoca01,3471360,2004-05,2005,2004,Denver Nuggets
441,NBA,anthoca01,3713640,2005-06,2006,2005,Denver Nuggets
442,NBA,anthoca01,4694041,2006-07,2007,2006,Denver Nuggets
443,NBA,anthoca01,13041250,2007-08,2008,2007,Denver Nuggets
444,NBA,anthoca01,14410581,2008-09,2009,2008,Denver Nuggets
445,NBA,anthoca01,15779912,2009-10,2010,2009,Denver Nuggets
446,NBA,anthoca01,17149243,2010-11,2011,2010,New York Knicks
447,NBA,anthoca01,18518574,2011-12,2012,2011,New York Knicks
448,NBA,anthoca01,19450000,2012-13,2013,2012,New York Knicks
449,NBA,anthoca01,22407474,2013-14,2014,2013,New York Knicks
450,NBA,anthoca01,22458000,2014-15,2015,2014,New York Knicks
451,NBA,anthoca01,22875000,2015-16,2016,2015,New York Knicks
452,NBA,anthoca01,24559380,2016-17,2017,2016,New York Knicks
453,NBA,anthoca01,26243760,2017-18,2018,2017,Oklahoma City Thunder
454,NBA,anthoca01,25534253,2018-19,2019,2018,Atlanta Hawks
455,NBA,anthoca01,2393887,2018-19,2019,2018,Chicago Bulls
456,NBA,anthogr01,865000,1991-92,1992,1991,New York Knicks
457,NBA,anthogr01,1067000,1992-93,1993,1992,New York Knicks
458,NBA,anthogr01,1269000,1993-94,1994,1993,New York Knicks
459,NBA,anthogr01,1471000,1994-95,1995,1994,New York Knicks
460,NBA,anthogr01,1673000,1995-96,1996,1995,Vancouver Grizzlies
461,NBA,anthogr01,1875000,1996-97,1997,1996,Vancouver Grizzlies
462,NBA,anthogr01,272250,1997-98,1998,1997,Seattle SuperSonics
463,NBA,anthogr01,1000000,1998-99,1999,1998,Portland Trail Blazers
464,NBA,anthogr01,1100000,1999-00,2000,1999,Portland Trail Blazers
465,NBA,anthogr01,3500000,2000-01,2001,2000,Portland Trail Blazers
466,NBA,anthogr01,3000000,2001-02,2002,2001,Chicago Bulls
467,NBA,anthogr01,1500000,2002-03,2003,2002,Chicago Bulls
468,NBA,anthojo01,427163,2007-08,2008,2007,Miami Heat
469,NBA,anthojo01,711517,2008-09,2009,2008,Miami Heat
470,NBA,anthojo01,825497,2009-10,2010,2009,Miami Heat
471,NBA,anthojo01,3300000,2010-11,2011,2010,Miami Heat
472,NBA,anthojo01,3600000,2011-12,2012,2011,Miami Heat
473,NBA,anthojo01,3750000,2012-13,2013,2012,Miami Heat
474,NBA,anthojo01,3800000,2013-14,2014,2013,Miami Heat
475,NBA,anthojo01,3800000,2014-15,2015,2014,Detroit Pistons
476,NBA,anthojo01,2500000,2015-16,2016,2015,Detroit Pistons
477,NBA,anthojo01,663810,2016-17,2017,2016,San Antonio Spurs
478,NBA,anticpe01,1250000,2014-15,2015,2014,Atlanta Hawks
479,NBA,anunoog01,1645200,2017-18,2018,2017,Toronto Raptors
480,NBA,anunoog01,1952760,2018-19,2019,2018,Toronto Raptors
481,NBA,applike01,161776,2015-16,2016,2015,Orlando Magic
482,NBA,araujra01,2082720,2004-05,2005,2004,Toronto Raptors
483,NBA,araujra01,2238960,2005-06,2006,2005,Toronto Raptors
484,NBA,araujra01,2395200,2006-07,2007,2006,Utah Jazz
485,NBA,archiro01,349458,2002-03,2003,2002,Memphis Grizzlies
486,NBA,archiro01,563679,2003-04,2004,2003,Orlando Magic
487,NBA,arcidry01,1349383,2018-19,2019,2018,Chicago Bulls
488,NBA,arenagi01,332817,2001-02,2002,2001,Golden State Warriors
489,NBA,arenagi01,512435,2002-03,2003,2002,Golden State Warriors
490,NBA,arenagi01,8536000,2003-04,2004,2003,Washington Wizards
491,NBA,arenagi01,9389600,2004-05,2005,2004,Washington Wizards
492,NBA,arenagi01,10243200,2005-06,2006,2005,Washington Wizards
493,NBA,arenagi01,11096800,2006-07,2007,2006,Washington Wizards
494,NBA,arenagi01,11950400,2007-08,2008,2007,Washington Wizards
495,NBA,arenagi01,14653466,2008-09,2009,2008,Washington Wizards
496,NBA,arenagi01,16192080,2009-10,2010,2009,Washington Wizards
497,NBA,arenagi01,17730694,2010-11,2011,2010,Orlando Magic
498,NBA,arenagi01,19269307,2011-12,2012,2011,Orlando Magic
499,NBA,arenagi01,20807922,2012-13,2013,2012,Orlando Magic
500,NBA,arizatr01,385277,2004-05,2005,2004,New York Knicks
501,NBA,arizatr01,682051,2005-06,2006,2005,New York Knicks
502,NBA,arizatr01,3100000,2006-07,2007,2006,Orlando Magic
503,NBA,arizatr01,3100000,2007-08,2008,2007,Los Angeles Lakers
504,NBA,arizatr01,3100000,2008-09,2009,2008,Los Angeles Lakers
505,NBA,arizatr01,5854000,2009-10,2010,2009,Houston Rockets
506,NBA,arizatr01,6322320,2010-11,2011,2010,New Orleans Hornets
507,NBA,arizatr01,6790640,2011-12,2012,2011,New Orleans Hornets
508,NBA,arizatr01,7258960,2012-13,2013,2012,Washington Wizards
509,NBA,arizatr01,7727280,2013-14,2014,2013,Washington Wizards
510,NBA,arizatr01,8579089,2014-15,2015,2014,Houston Rockets
511,NBA,arizatr01,8193030,2015-16,2016,2015,Houston Rockets
512,NBA,arizatr01,7806971,2016-17,2017,2016,Houston Rockets
513,NBA,arizatr01,7420912,2017-18,2018,2017,Houston Rockets
514,NBA,arizatr01,15000000,2018-19,2019,2018,Washington Wizards
515,NBA,armstbj01,425000,1990-91,1991,1990,Chicago Bulls
516,NBA,armstbj01,435000,1991-92,1992,1991,Chicago Bulls
517,NBA,armstbj01,540000,1992-93,1993,1992,Chicago Bulls
518,NBA,armstbj01,620000,1993-94,1994,1993,Chicago Bulls
519,NBA,armstbj01,2800000,1994-95,1995,1994,Chicago Bulls
520,NBA,armstbj01,2400000,1995-96,1996,1995,Golden State Warriors
521,NBA,armstbj01,2400000,1996-97,1997,1996,Golden State Warriors
522,NBA,armstbj01,2600000,1997-98,1998,1997,Golden State Warriors
523,NBA,armstbj01,2800000,1998-99,1999,1998,Los Angeles Lakers
524,NBA,armstbj01,850000,1998-99,1999,1998,Orlando Magic
525,NBA,armstbj01,510000,1999-00,2000,1999,Chicago Bulls
526,NBA,armstbr01,865800,2001-02,2002,2001,New Jersey Nets
527,NBA,armstbr01,930720,2002-03,2003,2002,New Jersey Nets
528,NBA,armstbr01,995650,2003-04,2004,2003,New Jersey Nets
529,NBA,armstda01,350000,1995-96,1996,1995,Orlando Magic
530,NBA,armstda01,410000,1996-97,1997,1996,Orlando Magic
531,NBA,armstda01,350000,1997-98,1998,1997,Orlando Magic
532,NBA,armstda01,2900000,1998-99,1999,1998,Orlando Magic
533,NBA,armstda01,4125000,1999-00,2000,1999,Orlando Magic
534,NBA,armstda01,3100000,2000-01,2001,2000,Orlando Magic
535,NBA,armstda01,4005000,2001-02,2002,2001,Orlando Magic
536,NBA,armstda01,4010000,2002-03,2003,2002,Orlando Magic
537,NBA,armstda01,2475000,2003-04,2004,2003,New Orleans Hornets
538,NBA,armstda01,2275000,2004-05,2005,2004,Dallas Mavericks
539,NBA,armstda01,1138500,2005-06,2006,2005,Dallas Mavericks
540,NBA,armstda01,1178348,2006-07,2007,2006,Indiana Pacers
541,NBA,armstda01,1219590,2007-08,2008,2007,New Jersey Nets
542,NBA,armsthi01,1767600,2006-07,2007,2006,New Orleans/Oklahoma City Hornets
543,NBA,armsthi01,1900200,2007-08,2008,2007,New Orleans Hornets
544,NBA,armsthi01,2032800,2008-09,2009,2008,New Orleans Hornets
545,NBA,armsthi01,2801198,2009-10,2010,2009,Houston Rockets
546,NBA,armsthi01,992680,2010-11,2011,2010,Atlanta Hawks
547,NBA,arroyca01,332817,2001-02,2002,2001,Toronto Raptors
548,NBA,arroyca01,546000,2002-03,2003,2002,Utah Jazz
549,NBA,arroyca01,800000,2003-04,2004,2003,Utah Jazz
550,NBA,arroyca01,4000000,2004-05,2005,2004,Utah Jazz
551,NBA,arroyca01,4000000,2005-06,2006,2005,Detroit Pistons
552,NBA,arroyca01,4100000,2006-07,2007,2006,Orlando Magic
553,NBA,arroyca01,4100000,2007-08,2008,2007,Orlando Magic
554,NBA,arroyca01,1107572,2009-10,2010,2009,Miami Heat
555,NBA,arroyca01,1223166,2010-11,2011,2010,Miami Heat
556,NBA,artesro01,1079760,1999-00,2000,1999,Chicago Bulls
557,NBA,artesro01,1160760,2000-01,2001,2000,Chicago Bulls
558,NBA,artesro01,1241760,2001-02,2002,2001,Chicago Bulls
559,NBA,artesro01,1904860,2002-03,2003,2002,Indiana Pacers
560,NBA,artesro01,5473684,2003-04,2004,2003,Indiana Pacers
561,NBA,artesro01,6157895,2004-05,2005,2004,Indiana Pacers
562,NBA,artesro01,6842105,2005-06,2006,2005,Indiana Pacers
563,NBA,artesro01,7526316,2006-07,2007,2006,Sacramento Kings
564,NBA,artesro01,7400000,2007-08,2008,2007,Sacramento Kings
565,NBA,artesro01,7400000,2008-09,2009,2008,Houston Rockets
566,NBA,artesro01,5854000,2009-10,2010,2009,Los Angeles Lakers
567,NBA,artesro01,6322320,2010-11,2011,2010,Los Angeles Lakers
568,NBA,artesro01,6790640,2011-12,2012,2011,Los Angeles Lakers
569,NBA,artesro01,7258960,2012-13,2013,2012,Los Angeles Lakers
570,NBA,artesro01,1590000,2013-14,2014,2013,New York Knicks
571,NBA,artesro01,1499187,2015-16,2016,2015,Los Angeles Lakers
572,NBA,artesro01,1551659,2016-17,2017,2016,Los Angeles Lakers
573,NBA,arthuda01,977160,2008-09,2009,2008,Memphis Grizzlies
574,NBA,arthuda01,1050480,2009-10,2010,2009,Memphis Grizzlies
575,NBA,arthuda01,1123680,2010-11,2011,2010,Memphis Grizzlies
576,NBA,arthuda01,2027119,2011-12,2012,2011,Memphis Grizzlies
577,NBA,arthuda01,3006217,2012-13,2013,2012,Memphis Grizzlies
578,NBA,arthuda01,3231683,2013-14,2014,2013,Denver Nuggets
579,NBA,arthuda01,3457149,2014-15,2015,2014,Denver Nuggets
580,NBA,arthuda01,2814000,2015-16,2016,2015,Denver Nuggets
581,NBA,arthuda01,8070175,2016-17,2017,2016,Denver Nuggets
582,NBA,arthuda01,7464912,2017-18,2018,2017,Denver Nuggets
583,NBA,asikom01,1721000,2010-11,2011,2010,Chicago Bulls
584,NBA,asikom01,1857500,2011-12,2012,2011,Chicago Bulls
585,NBA,asikom01,8374646,2012-13,2013,2012,Houston Rockets
586,NBA,asikom01,8374646,2013-14,2014,2013,Houston Rockets
587,NBA,asikom01,8374646,2014-15,2015,2014,New Orleans Pelicans
588,NBA,asikom01,11000000,2015-16,2016,2015,New Orleans Pelicans
589,NBA,asikom01,9904494,2016-17,2017,2016,New Orleans Pelicans
590,NBA,asikom01,10595505,2017-18,2018,2017,Chicago Bulls
591,NBA,askewvi01,135000,1991-92,1992,1991,Golden State Warriors
592,NBA,askewvi01,180000,1992-93,1993,1992,Seattle SuperSonics
593,NBA,askewvi01,1460000,1994-95,1995,1994,Seattle SuperSonics
594,NBA,askewvi01,1810000,1995-96,1996,1995,Seattle SuperSonics
595,NBA,askewvi01,2000000,1996-97,1997,1996,Indiana Pacers
596,NBA,askewvi01,272250,1997-98,1998,1997,Portland Trail Blazers
597,NBA,askinke01,150000,1990-91,1991,1990,Miami Heat
598,NBA,askinke01,202000,1991-92,1992,1991,Miami Heat
599,NBA,askinke01,250000,1992-93,1993,1992,Miami Heat
600,NBA,askinke01,313000,1993-94,1994,1993,Miami Heat
601,NBA,askinke01,406000,1994-95,1995,1994,Miami Heat
602,NBA,askinke01,550000,1995-96,1996,1995,Miami Heat
603,NBA,askinke01,650000,1996-97,1997,1996,Miami Heat
604,NBA,askinke01,750000,1997-98,1998,1997,Miami Heat
605,NBA,askinke01,725000,1998-99,1999,1998,Miami Heat
606,NBA,askinke01,1752400,1999-00,2000,1999,Miami Heat
607,NBA,atkinch01,385000,1999-00,2000,1999,Orlando Magic
608,NBA,atkinch01,3000000,2000-01,2001,2000,Detroit Pistons
609,NBA,atkinch01,3300000,2001-02,2002,2001,Detroit Pistons
610,NBA,atkinch01,3600000,2002-03,2003,2002,Detroit Pistons
611,NBA,atkinch01,3900000,2003-04,2004,2003,Detroit Pistons
612,NBA,atkinch01,4200000,2004-05,2005,2004,Los Angeles Lakers
613,NBA,atkinch01,4500000,2005-06,2006,2005,Washington Wizards
614,NBA,atkinch01,3000000,2006-07,2007,2006,Memphis Grizzlies
615,NBA,atkinch01,3000000,2007-08,2008,2007,Denver Nuggets
616,NBA,atkinch01,3240000,2008-09,2009,2008,Oklahoma City Thunder
617,NBA,atkinch01,1306455,2009-10,2010,2009,Detroit Pistons
618,NBA,atkinch01,760000,2009-10,2010,2009,Minnesota Timberwolves
619,NBA,augmost01,875000,1991-92,1992,1991,Atlanta Hawks
620,NBA,augmost01,1138000,1992-93,1993,1992,Atlanta Hawks
621,NBA,augmost01,1400000,1993-94,1994,1993,Atlanta Hawks
622,NBA,augmost01,1662500,1994-95,1995,1994,Atlanta Hawks
623,NBA,augmost01,2160000,1995-96,1996,1995,Atlanta Hawks
624,NBA,augmost01,2480000,1996-97,1997,1996,Detroit Pistons
625,NBA,augmost01,2800000,1997-98,1998,1997,Portland Trail Blazers
626,NBA,augmost01,3200000,1998-99,1999,1998,Portland Trail Blazers
627,NBA,augmost01,3450000,1999-00,2000,1999,Houston Rockets
628,NBA,augmost01,510000,1999-00,2000,1999,Portland Trail Blazers
629,NBA,augmost01,923500,2000-01,2001,2000,Portland Trail Blazers
630,NBA,augmost01,2400000,2001-02,2002,2001,Charlotte Hornets
631,NBA,augmost01,2400000,2002-03,2003,2002,New Orleans Hornets
632,NBA,augmost01,2400000,2003-04,2004,2003,New Orleans Hornets
633,NBA,augmost01,1100000,2004-05,2005,2004,Orlando Magic
634,NBA,augmost01,1138500,2005-06,2006,2005,Orlando Magic
635,NBA,augusdj01,2208960,2008-09,2009,2008,Charlotte Bobcats
636,NBA,augusdj01,2385480,2009-10,2010,2009,Charlotte Bobcats
637,NBA,augusdj01,2540400,2010-11,2011,2010,Charlotte Bobcats
638,NBA,augusdj01,3236470,2011-12,2012,2011,Charlotte Bobcats
639,NBA,augusdj01,3500000,2012-13,2013,2012,Indiana Pacers
640,NBA,augusdj01,1267000,2013-14,2014,2013,Toronto Raptors
641,NBA,augusdj01,3000000,2014-15,2015,2014,Oklahoma City Thunder
642,NBA,augusdj01,3000000,2015-16,2016,2015,Denver Nuggets
643,NBA,augusdj01,7250000,2016-17,2017,2016,Orlando Magic
644,NBA,augusdj01,7250000,2017-18,2018,2017,Orlando Magic
645,NBA,augusdj01,7250000,2018-19,2019,2018,Orlando Magic
646,NBA,augusja01,412718,2006-07,2007,2006,Orlando Magic
647,NBA,augusja01,687456,2007-08,2008,2007,Orlando Magic
648,NBA,austiis01,130000,1991-92,1992,1991,Utah Jazz
649,NBA,austiis01,400000,1992-93,1993,1992,Utah Jazz
650,NBA,austiis01,450000,1993-94,1994,1993,Utah Jazz
651,NBA,austiis01,247500,1996-97,1997,1996,Miami Heat
652,NBA,austiis01,384000,1997-98,1998,1997,Miami Heat
653,NBA,austiis01,5000000,1998-99,1999,1998,Orlando Magic
654,NBA,austiis01,4819451,1999-00,2000,1999,Washington Wizards
655,NBA,austiis01,5500000,2000-01,2001,2000,Vancouver Grizzlies
656,NBA,austiis01,5695715,2001-02,2002,2001,Memphis Grizzlies
657,NBA,aventan01,500000,1992-93,1993,1992,Milwaukee Bucks
658,NBA,aventan01,650000,1993-94,1994,1993,Orlando Magic
659,NBA,aventan01,800000,1994-95,1995,1994,Orlando Magic
660,NBA,aventan01,950000,1995-96,1996,1995,Vancouver Grizzlies
661,NBA,aventan01,510000,1999-00,2000,1999,Los Angeles Clippers
662,NBA,averywi01,1196520,1999-00,2000,1999,Minnesota Timberwolves
663,NBA,averywi01,1286160,2000-01,2001,2000,Minnesota Timberwolves
664,NBA,averywi01,1375920,2001-02,2002,2001,Minnesota Timberwolves
665,NBA,ayongu01,1567500,2011-12,2012,2011,New Orleans Hornets
666,NBA,ayongu01,1500000,2012-13,2013,2012,Milwaukee Bucks
667,NBA,ayongu01,1500000,2013-14,2014,2013,Atlanta Hawks
668,NBA,aytonde01,8165160,2018-19,2019,2018,Phoenix Suns
669,NBA,azubuke01,251657,2006-07,2007,2006,Golden State Warriors
670,NBA,azubuke01,50000,2006-07,2007,2006,Houston Rockets
671,NBA,azubuke01,687456,2007-08,2008,2007,Golden State Warriors
672,NBA,azubuke01,2900000,2008-09,2009,2008,Golden State Warriors
673,NBA,azubuke01,3132000,2009-10,2010,2009,Golden State Warriors
674,NBA,azubuke01,3300000,2010-11,2011,2010,New York Knicks
675,NBA,azubuke01,885120,2012-13,2013,2012,Cleveland Cavaliers
676,NBA,babbch01,48028,2014-15,2015,2014,Boston Celtics
677,NBA,babbilu01,1645440,2010-11,2011,2010,Portland Trail Blazers
678,NBA,babbilu01,1768800,2011-12,2012,2011,Portland Trail Blazers
679,NBA,babbilu01,1892280,2012-13,2013,2012,Portland Trail Blazers
680,NBA,babbilu01,981084,2014-15,2015,2014,New Orleans Pelicans
681,NBA,babbilu01,1100000,2015-16,2016,2015,New Orleans Pelicans
682,NBA,babbilu01,1227000,2016-17,2017,2016,Miami Heat
683,NBA,babbilu01,1974159,2017-18,2018,2017,Miami Heat
684,NBA,babicmi01,200000,1990-91,1991,1990,Cleveland Cavaliers
685,NBA,bacondw01,815615,2017-18,2018,2017,Charlotte Hornets
686,NBA,bacondw01,1378242,2018-19,2019,2018,Charlotte Hornets
687,NBA,bagarda01,795000,2000-01,2001,2000,Chicago Bulls
688,NBA,bagarda01,854640,2001-02,2002,2001,Chicago Bulls
689,NBA,bagarda01,830947,2002-03,2003,2002,Chicago Bulls
690,NBA,bagarda01,1599076,2003-04,2004,2003,Chicago Bulls
691,NBA,baglejo01,209000,1984-85,1985,1984,Cleveland Cavaliers
692,NBA,baglejo01,300000,1985-86,1986,1985,Cleveland Cavaliers
693,NBA,baglejo01,300000,1986-87,1987,1986,Cleveland Cavaliers
694,NBA,baglejo01,475000,1987-88,1988,1987,New Jersey Nets
695,NBA,baglejo01,500000,1988-89,1989,1988,New Jersey Nets
696,NBA,baglejo01,550000,1990-91,1991,1990,Boston Celtics
697,NBA,baglejo01,550000,1991-92,1992,1991,Boston Celtics
698,NBA,baglejo01,550000,1992-93,1993,1992,Boston Celtics
699,NBA,baglejo01,600000,1993-94,1994,1993,Boston Celtics
700,NBA,baglema01,7305600,2018-19,2019,2018,Sacramento Kings
701,NBA,baileja01,500000,1985-86,1986,1985,New York Knicks
702,NBA,baileja01,550000,1986-87,1987,1986,New Jersey Nets
703,NBA,baileja01,300000,1987-88,1988,1987,Phoenix Suns
704,NBA,baileth01,225000,1984-85,1985,1984,Utah Jazz
705,NBA,baileth01,260000,1985-86,1986,1985,Utah Jazz
706,NBA,baileth01,549000,1987-88,1988,1987,Utah Jazz
707,NBA,baileth01,600000,1988-89,1989,1988,Utah Jazz
708,NBA,baileth01,1000000,1989-90,1990,1989,Utah Jazz
709,NBA,baileth01,1000000,1990-91,1991,1990,Utah Jazz
710,NBA,baileth01,1000000,1991-92,1992,1991,Minnesota Timberwolves
711,NBA,baileth01,1000000,1992-93,1993,1992,Minnesota Timberwolves
712,NBA,baileth01,1000000,1993-94,1994,1993,Minnesota Timberwolves
713,NBA,baileth01,850000,1998-99,1999,1998,Utah Jazz
714,NBA,baileth01,510000,1999-00,2000,1999,Utah Jazz
715,NBA,baileto01,287500,1998-99,1999,1998,Phoenix Suns
716,NBA,baileto01,535000,1999-00,2000,1999,Phoenix Suns
717,NBA,bairsca01,507336,2014-15,2015,2014,Chicago Bulls
718,NBA,bairsca01,845059,2015-16,2016,2015,Chicago Bulls
719,NBA,bakerro01,543471,2016-17,2017,2016,New York Knicks
720,NBA,bakerro01,4328000,2017-18,2018,2017,New York Knicks
721,NBA,bakerro01,4544400,2018-19,2019,2018,New York Knicks
722,NBA,bakervi01,866000,1993-94,1994,1993,Milwaukee Bucks
723,NBA,bakervi01,1065300,1994-95,1995,1994,Milwaukee Bucks
724,NBA,bakervi01,3765000,1995-96,1996,1995,Milwaukee Bucks
725,NBA,bakervi01,3765000,1996-97,1997,1996,Milwaukee Bucks
726,NBA,bakervi01,4064373,1997-98,1998,1997,Seattle SuperSonics
727,NBA,bakervi01,4264000,1998-99,1999,1998,Seattle SuperSonics
728,NBA,bakervi01,9000000,1999-00,2000,1999,Seattle SuperSonics
729,NBA,bakervi01,10130000,2000-01,2001,2000,Seattle SuperSonics
730,NBA,bakervi01,11250000,2001-02,2002,2001,Seattle SuperSonics
731,NBA,bakervi01,12375000,2002-03,2003,2002,Boston Celtics
732,NBA,bakervi01,13500000,2003-04,2004,2003,Boston Celtics
733,NBA,bakervi01,5333333,2004-05,2005,2004,Boston Celtics
734,NBA,bakervi01,3500000,2004-05,2005,2004,New York Knicks
735,NBA,bakervi01,5333333,2005-06,2006,2005,Boston Celtics
736,NBA,bakervi01,3850000,2005-06,2006,2005,Houston Rockets
737,NBA,bakervi01,5243334,2006-07,2007,2006,Boston Celtics
738,NBA,bakervi01,86221,2006-07,2007,2006,Minnesota Timberwolves
739,NBA,baldwwa01,1544951,2018-19,2019,2018,Indiana Pacers
740,NBA,balkmre01,1191240,2006-07,2007,2006,New York Knicks
741,NBA,balkmre01,1280640,2007-08,2008,2007,New York Knicks
742,NBA,balkmre01,1369920,2008-09,2009,2008,Denver Nuggets
743,NBA,balkmre01,2112417,2009-10,2010,2009,Denver Nuggets
744,NBA,balkmre01,1675000,2010-11,2011,2010,New York Knicks
745,NBA,balkmre01,1675000,2011-12,2012,2011,New York Knicks
